Domain,Url From,Url To
www.discussupplyco.com,/category/012055/paper-bag---white,/
www.discussupplyco.com,/category/012055/paper-bag---white?sortBy=category_seq_num&limit=72,/
www.discussupplyco.com,/category/012505/paper-bag---specialty,/
www.discussupplyco.com,/category/013450/cello-bags,/
www.discussupplyco.com,/category/020300/deli-bags,/
www.discussupplyco.com,/category/020400/foil-bag,/
www.discussupplyco.com,/category/100050/hot-drink-cups?sortBy=category_seq_num&limit=18&page=2,/
www.discussupplyco.com,/category/100500/lids---hot-drink---dome?sortBy=category_seq_num&limit=18,/
www.discussupplyco.com,/category/101505/cold-drink-plastic-eco-cups,/
www.discussupplyco.com,/category/102255/lids---translucent---flat,/
www.discussupplyco.com,/category/105105/portion-plastic---lids,/
www.discussupplyco.com,/category/107000/dessert--parfait--sundae,/
www.discussupplyco.com,/category/108000/cone--water-cups,/
www.discussupplyco.com,/category/150050/straws-regular,/
www.discussupplyco.com,/category/155000/straws-specialty,/
www.discussupplyco.com,/category/202005/light-weight-cutlery,/
www.discussupplyco.com,/category/203005/eco-cutlery&page=3,/
www.discussupplyco.com,/category/30/pizza-box-and-tray,/
www.discussupplyco.com,/category/301000/pizza-trays--slice-bags,/
www.discussupplyco.com,/category/350200/cake-box---specialty,/
www.discussupplyco.com,/category/350250/cake-board,/
www.discussupplyco.com,/category/352000/bakery-container-plastic,/
www.discussupplyco.com,/category/40/towels-and-tissue,/
www.discussupplyco.com,/category/400105/roll-towels,/
www.discussupplyco.com,/category/400105/Roll-Towels,/
www.discussupplyco.com,/category/406005/facial-tissue,/
www.discussupplyco.com,/category/45/napkins,/
www.discussupplyco.com,/category/450205/dinner-napkins-2-ply,/
www.discussupplyco.com,/category/452005/dispenser-napkin,/
www.discussupplyco.com,/category/458000/napkin-bands,/
www.discussupplyco.com,/category/501100/lids---foam-container,/
www.discussupplyco.com,/category/501600/lid---plastic-containers,/
www.discussupplyco.com,/category/501800/steam-pans--lids,/
www.discussupplyco.com,/category/502000/foil-round-container-and-lids,/
www.discussupplyco.com,/category/502100/foil-container,/
www.discussupplyco.com,/category/503100/paper-container-ovenable,/
www.discussupplyco.com,/category/530305/papyrus--pulp-plates-and-bowls?sortBy=category_seq_num&page=2&limit=18,/
www.discussupplyco.com,/category/532000/plastic-plates,/
www.discussupplyco.com,/category/550200/foam-trays---meat,/
www.discussupplyco.com,/category/600500/thermoplastic-elastomer-gloves,/
www.discussupplyco.com,/category/603000/nitrile-gloves,/
www.discussupplyco.com,/category/651200/patty-paper-sheets,/
www.discussupplyco.com,/category/653000/cello-sheets,/
www.discussupplyco.com,/category/659500/specialty-sheets,/
www.discussupplyco.com,/category/703400/barware,/
www.discussupplyco.com,/category/708200/banquet-rolls,/
www.discussupplyco.com,/category/823000/rubber-bands,/
www.discussupplyco.com,/category/844000/candles--sparklers,/
www.discussupplyco.com,/category/890500/adhesive-specialty,/
