Domain,Url From,Url To
staging.wlubookstore.com,/signin.aspx?ReturnUrl=/c-146.aspx?searchEngineName=redeem-access-code,/redeem-access-codes
staging.wlubookstore.com,/c-235-mens.aspx,/clubhouse
staging.wlubookstore.com,/signin.aspx?ReturnUrl=/aspdnsf_admin/,/course-materials
staging.wlubookstore.com,/p-7561-clear-thinking-in-a-blurry-world.aspx,/adoption-search
staging.wlubookstore.com,/c-251-new-arrivals.aspx,/classics/classics-new-arrivals
staging.wlubookstore.com,/c-159-publisher-reps.aspx,/adoption-search
staging.wlubookstore.com,/p-16667-an-100-custom-cultures-today.aspx,/adoption-search
staging.wlubookstore.com,/c-160-course-materials-staff.aspx,/course-materials-staff
staging.wlubookstore.com,/p-3062-gift-card.aspx,/celebrations/gift-cards
staging.wlubookstore.com,/signin.aspx?ReturnUrl=/shoppingcart.aspx,/
staging.wlubookstore.com,/p-18824-crested-lab-coats.aspx,/LAB-COAT-LOGO-2022-LONG-NO-CUFF-SNAPS-POCKET-EMBROIDERED
staging.wlubookstore.com,/p-18999-laurier-mom-hood.aspx,/Mom-Hood-22_23
staging.wlubookstore.com,/signin.aspx,/
staging.wlubookstore.com,/c-250-orange-shirt-day.aspx,/
staging.wlubookstore.com,/m-46-cheneliere-education.aspx,/adoption-search
staging.wlubookstore.com,/p-14192-technology-in-action-complete.aspx,/adoption-search
staging.wlubookstore.com,/p-22692-mylab-economics-without-pearson-etext-for-microeconomics-seventeenth-canadian.aspx,/adoption-search
staging.wlubookstore.com,/p-20287-master-degree-hoods.aspx,/celebrations/graduation
staging.wlubookstore.com,/p-18070-mastering-geography-with-pearson-etext-for-human-geography-places-and-regions-in-global-context-updated-fifth-canadian-edition-5e.aspx,/adoption-search
staging.wlubookstore.com,/m-22-wiley-john-sons.aspx?pagenum=33,/adoption-search
staging.wlubookstore.com,/c-184-outerwear.aspx,/clubhouse/club-house-tops/clubhouse-jackets
staging.wlubookstore.com,/p-16925-brentwood-degree-frame.aspx,/BRENTWOOD-DEGREE-FRAME
staging.wlubookstore.com,/signin.aspx?returnUrl=/account.aspx,/
staging.wlubookstore.com,/p-16792-golden-hawks-football-fleece-hood.aspx,/clubhouse/club-house-tops/clubhouse-hoodies-sweaters
staging.wlubookstore.com,/p-22317-modified-mastering-chemistry-with-pearson-etext-for-chemistry-a-molecular-approach.aspx,/adoption-search
staging.wlubookstore.com,/p-21069-custom-intro-understanding-assessing-business-3rd-wmybus-lab-dta.aspx,/adoption-search
staging.wlubookstore.com,/p-16839-iclicker-2-student-remote.aspx,/
staging.wlubookstore.com,/p-12774-deluxe-lanyard.aspx,/classics/classics-accessories/classics-giftware?page=1
staging.wlubookstore.com,/p-13462-collegiate-outdoor-flag.aspx,/classics/classics-accessories/classics-home-dorm
staging.wlubookstore.com,/m-3-mcgraw-hill-ryerson-ltd.aspx?pagenum=3,/adoption-search
staging.wlubookstore.com,/p-22566-social-welfare-in-canada-inclusion-equity-and-social-justice.aspx,/adoption-search
staging.wlubookstore.com,/p-19482-stacked-lgh-long-sleeve-tee.aspx,/clubhouse/club-house-tops/clubhouse-shirts-tanks/clubhouse-long-sleeve
staging.wlubookstore.com,/signin.aspx?ReturnUrl=/aspdnsf_admin/default.aspx,/
staging.wlubookstore.com,/m-606-pearson-erpi.aspx?pagenum=2,/adoption-search
staging.wlubookstore.com,/p-20703-ebook-charter-of-rights-and-freedoms-6e-alternate-format-do-not-purchase-both-etext-and-physical.aspx,/adoption-search
staging.wlubookstore.com,/p-22463-180-day-access-social-research-methods-6e-canadian-dta.aspx,/adoption-search
staging.wlubookstore.com,/m-5-wlu-printing-services.aspx,https://students.wlu.ca/services-and-spaces/printing-services/index.html
staging.wlubookstore.com,/signin.aspx?ReturnUrl=/checkoutcreditcard/creditcard,/
staging.wlubookstore.com,/p-22105-the-original-student-calendar-20222023.aspx,/product/2329
staging.wlubookstore.com,/p-22308-columbia-14-zip-shotgun.aspx,/clubhouse/club-house-tops
staging.wlubookstore.com,/p-22394-final-sale-black-squantum-hat.aspx,/clubhouse/clubhouse-accessories/clubhouse-hats
staging.wlubookstore.com,/p-22412-laurier-brantford-14-zip.aspx,/classics/classics-tops
staging.wlubookstore.com,/p-22998-mylab-economics-with-pearson-etext-access-card-for-macroeconomics-seventeenth-canadian-edition.aspx,/adoption-search
