Domain,Url From,Url To
caltechstore.caltech.edu,/catalogs/115,/gifts
caltechstore.caltech.edu,/catalogs/115/products/101313,/apparel/caps
caltechstore.caltech.edu,/catalogs/115/products/101842,/gifts
caltechstore.caltech.edu,/catalogs/116,/gifts
caltechstore.caltech.edu,/catalogs/116/products/102827,/gifts
caltechstore.caltech.edu,/catalogs/116/products/104156,/gifts
caltechstore.caltech.edu,/catalogs/116/products/9022546,/gifts
caltechstore.caltech.edu,/catalogs/116/products/9039592,/gifts
caltechstore.caltech.edu,/catalogs/118,/gifts
caltechstore.caltech.edu,/catalogs/118/products/100127,/gifts
caltechstore.caltech.edu,/catalogs/121,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/103580,/technology/apple-care
caltechstore.caltech.edu,/catalogs/121/products/104998,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105146,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105151,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105152,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105163,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105166,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105586,/technology/ipads
caltechstore.caltech.edu,/catalogs/121/products/105867,/technology/ipads
caltechstore.caltech.edu,/catalogs/122,/gifts
caltechstore.caltech.edu,/catalogs/122/products/104681,/gifts
caltechstore.caltech.edu,/catalogs/122/products/9780215123459,/gifts
caltechstore.caltech.edu,/catalogs/122/products/9781594203954,/gifts
caltechstore.caltech.edu,/catalogs/123,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/100449,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/100517,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/101629,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/102355,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/102431,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/102525,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/102623,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/103297,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/104731,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9019929,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9049203,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9056232,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9058918,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9061084,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9061582,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9062275,/technology/adapters
caltechstore.caltech.edu,/catalogs/123/products/9066534,/technology/adapters
caltechstore.caltech.edu,/catalogs/124,/
caltechstore.caltech.edu,/catalogs/125,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/100495,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/101111,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/101825,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/102529,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/104097,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/104152,/gifts/insignia-penpencil
caltechstore.caltech.edu,/catalogs/125/products/104533,/gifts/insignia-penpencil
